PAYS;REGION;DEPARTEMENT;CD_DEPT;CD_INSEE;NOM_LOCALITE;ORGANISME;OBSERVATEUR;CD_STATION;STATION;METHODE;REPETITION;Longitude;Latitude;ALTITUDE;DATE;DATE_FIN;HABITAT;MICROHABITAT;METHODE;REMARQUE_STATION;CLASSE;ORDRE;FAMILLE;CD_NOM;LB_NOM;NOM_VALIDE;BOITE;CD_COLLECTION;NOM_CITE;RANK;male;female;Juvénile;?;ABONDANCE_TOTALE;LRN;REMARQUE_INDIVIDU;A VERIFIER/PHOTO;DETERMINATEUR;LEG/COLLECTION;DATE_DETERMINATION;ENVOI_CARDOBS
France;ILE-DE-FRANCE;PARIS;75;75109;Paris;Sol&Co;Sol&Co;2167312;391;Pitfall;4;48.844838275277;2.33579524769974;47;22/04/2024;22/05/2024;Parc urbain;;Pitfall;;Insecta;Hymenoptera;Formicidae;219401;Myrmecina graminicola;Myrmecina graminicola (Latreille, 1802);E&S_FO_B6_T25;NHEN-30116;Myrmecina graminicola;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45637;
France;ILE-DE-FRANCE;PARIS;75;75109;Paris;Sol&Co;Sol&Co;2167312;391;Pitfall;5;48.844838275277;2.33579524769974;47;22/04/2024;22/05/2024;Parc urbain;;Pitfall;;Insecta;Hymenoptera;Formicidae;219401;Myrmecina graminicola;Myrmecina graminicola (Latreille, 1802);E&S_FO_B6_T28;NHEN-30119;Myrmecina graminicola;S;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;45637;
France;MIDI-PYRENEES;AVEYRON;12;12025;Belmont-sur-Rance;ECO&SOLS;Equipe ECO&SOLS;2132877;2021;Pitfall;5;43.8125780995336;2.72179965795729;506;08/04/2024;06/05/2024;Chenaie;;Pitfall;;Insecta;Hymenoptera;Formicidae;219401;Myrmecina graminicola;Myrmecina graminicola (Latreille, 1802);E&S_FO_B7_T25;NHEN-30222;Myrmecina graminicola;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45643;
France;AUVERGNE;HAUTE-LOIRE;43;43016;Auzon;ECO&SOLS;Equipe ECO&SOLS;2132895  ;1549;Pitfall;6;45.3911047765517;3.34517713570663;400;31/05/2024;02/07/2024;Prairie de fauche;;Pitfall;;Insecta;Hymenoptera;Formicidae;219401;Myrmecina graminicola;Myrmecina graminicola (Latreille, 1802);E&S_FO_B1_T22;NHEN-29520;Myrmecina graminicola;S;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;45629;
France;CENTRE;LOIR-ET-CHER;41;41238;Savigny-Sur-Braye;Université de Rennes;Université de Rennes;2167340;792;Pitfall;6;47.8334896790882;0.826715632239393;136;27/03/2024;25/04/2024;Forêt mixte;;Pitfall;PB 4 sortie et renversé (probablement par un animal), il manque probablement beaucoup d'individus. PB prélevés  et envoyés par Info&Sols (Catherine et Louann);Insecta;Hymenoptera;Formicidae;219401;Myrmecina graminicola;Myrmecina graminicola (Latreille, 1802);E&S_FO_B2_T55;NHEN-29668;Myrmecina graminicola;S;;1;;;1;#N/A;;;N.HENON;ECO&SOLS;45631;
France;BOURGOGNE;YONNE;89;89024;Auxerre;Sol&Co;Sol&Co;2167296;805;Pitfall;6;47.836519711785;3.60554545922775;182;24/04/2024;24/05/2024;Forêt mixte;;Pitfall;;Insecta;Hymenoptera;Formicidae;219401;Myrmecina graminicola;Myrmecina graminicola (Latreille, 1802);E&S_FO_B5_T9;NHEN-29971;Myrmecina graminicola;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45635;
France;MIDI-PYRENEES;AVEYRON;12;12025;Belmont-sur-Rance;ECO&SOLS;Equipe ECO&SOLS;2132877;2021;trimanuel;1;43.8125780995336;2.72179965795729;506;08/04/2024;08/04/2024;Chenaie;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219401;Myrmecina graminicola;Myrmecina graminicola (Latreille, 1802);E&S_FO_B8_T31;NHEN-30331;Myrmecina graminicola;S;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;45644;
France;MIDI-PYRENEES;AVEYRON;12;12025;Belmont-sur-Rance;ECO&SOLS;Equipe ECO&SOLS;2132877;2021;trimanuel;2;43.8125780995336;2.72179965795729;506;08/04/2024;08/04/2024;Chenaie;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219401;Myrmecina graminicola;Myrmecina graminicola (Latreille, 1802);E&S_FO_B8_T18;NHEN-30318;Myrmecina graminicola;S;;1;;;1;#N/A;;;N.HENON;ECO&SOLS;45643;
France;MIDI-PYRENEES;AVEYRON;12;12025;Belmont-sur-Rance;ECO&SOLS;Equipe ECO&SOLS;2132877;2021;trimanuel;4;43.8125780995336;2.72179965795729;506;08/04/2024;08/04/2024;Chenaie;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219401;Myrmecina graminicola;Myrmecina graminicola (Latreille, 1802);E&S_FO_B8_T35;NHEN-30335;Myrmecina graminicola;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45644;
France;BOURGOGNE;YONNE;89;89309;Pont-Sur-Yonne;Sol&Co;Sol&Co;2167313;633;trimanuel;4;48.2742531650272;3.18548869500691;154;23/04/2024;23/04/2024;Forêt;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219401;Myrmecina graminicola;Myrmecina graminicola (Latreille, 1802);E&S_FO_B9_T11;NHEN-30411;Myrmecina graminicola;S;;;;8;8;#N/A;;;N.HENON;ECO&SOLS;45644;
France;BOURGOGNE;YONNE;89;89309;Pont-Sur-Yonne;Sol&Co;Sol&Co;2167313;633;trimanuel;6;48.2742531650272;3.18548869500691;154;23/04/2024;23/04/2024;Forêt;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219401;Myrmecina graminicola;Myrmecina graminicola (Latreille, 1802);E&S_FO_B9_T9;NHEN-30409;Myrmecina graminicola;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45644;
France;BRETAGNE;MORBIHAN;56;56088;Ile-D'Arz;Université de Rennes;Université de Rennes;2167326;827;Pitfall;1;47.5911205616326;-2.81158007345027;4;17/04/2024;16/05/2024;Culture en bord de mer;;Pitfall;Les pots 2,3,5 et 6 ont été vidés et remplacer par de l'éthanol à 96°;Insecta;Hymenoptera;Formicidae;195021;Myrmica;Myrmica Latreille, 1804;E&S_FO_B3_T47;NHEN-29761;myrmica;G;;;;25;25;#N/A;M.sabuleti/spinosior;x;N.HENON;ECO&SOLS;45631;
France;PAYS DE LA LOIRE;VENDEE;85;85294;La Tranche-Sur-Mer;Université de Rennes;Université de Rennes;2167328;1237;Pitfall;2;46.3506497510169;-1.40321679085194;3;17/04/2024;15/05/2024;Prairie;;Pitfall;Les pots 1,3,4 et 6 ont été vidés et remplacer par de l'éthanol à 96°;Insecta;Hymenoptera;Formicidae;195021;Myrmica;Myrmica Latreille, 1804;E&S_FO_B3_T8;NHEN-29721;Myrmica;G;;;;18;18;#N/A;Au moins 2 sp dont M.curvithorax ?;x;N.HENON;ECO&SOLS;45631;
France;BRETAGNE;MORBIHAN;56;56088;Ile-D'Arz;Université de Rennes;Université de Rennes;2167326;827;Pitfall;2;47.5911205616326;-2.81158007345027;4;17/04/2024;16/05/2024;Culture en bord de mer;;Pitfall;Les pots 2,3,5 et 6 ont été vidés et remplacer par de l'éthanol à 96°;Insecta;Hymenoptera;Formicidae;195021;Myrmica;Myrmica Latreille, 1804;E&S_FO_B3_T48;NHEN-29762;myrmica;G;;;;5;5;#N/A;M.sabuleti/spinosior;x;N.HENON;ECO&SOLS;45631;
France;LANGUEDOC-ROUSSILLON;LOZERE;48;48171;Saint-Martin-de-Lansuscle;ECO&SOLS;Equipe ECO&SOLS;2132904;1887;Pitfall;2;44.2375443985216;3.7226445983764;928;14/06/2024;10/07/2024;Lande à bruyère / fougeraie;;Pitfall;;Insecta;Hymenoptera;Formicidae;195021;Myrmica;Myrmica Latreille, 1804;E&S_FO_B3_T62;NHEN-29776;myrmica;G;;;;7;7;#N/A;M.sabuleti/spinosior;x;N.HENON;ECO&SOLS;45631;
France;BRETAGNE;MORBIHAN;56;56088;Ile-D'Arz;Université de Rennes;Université de Rennes;2167326;827;Pitfall;3;47.5911205616326;-2.81158007345027;4;17/04/2024;16/05/2024;Culture en bord de mer;;Pitfall;Les pots 2,3,5 et 6 ont été vidés et remplacer par de l'éthanol à 96°;Insecta;Hymenoptera;Formicidae;195021;Myrmica;Myrmica Latreille, 1804;E&S_FO_B3_T49;NHEN-29763;myrmica;G;;;;5;5;#N/A;M.sabuleti/spinosior;x;N.HENON;ECO&SOLS;45631;
France;PROVENCE-ALPES-COTE DAZUR;ALPES-MARITIMES;6;6081;Le Mas;ECO&SOLS;Equipe ECO&SOLS;2132867;1996;Pitfall;3;43.8563416618755;6.90327394449335;757;25/04/2024;28/05/2024;Prairie;;Pitfall;;Insecta;Hymenoptera;Formicidae;195021;Myrmica;Myrmica Latreille, 1804;E&S_FO_B4_T78;NHEN-29897;Myrmica;G;;;;3;3;#N/A;;x;N.HENON;ECO&SOLS;45632;
France;BRETAGNE;MORBIHAN;56;56088;Ile-D'Arz;Université de Rennes;Université de Rennes;2167326;827;Pitfall;4;47.5911205616326;-2.81158007345027;4;17/04/2024;16/05/2024;Culture en bord de mer;;Pitfall;Les pots 2,3,5 et 6 ont été vidés et remplacer par de l'éthanol à 96°;Insecta;Hymenoptera;Formicidae;195021;Myrmica;Myrmica Latreille, 1804;E&S_FO_B3_T51;NHEN-29765;myrmica;G;;;;3;3;#N/A;M.sabuleti/spinosior;x;N.HENON;ECO&SOLS;45631;
France;BRETAGNE;MORBIHAN;56;56088;Ile-D'Arz;Université de Rennes;Université de Rennes;2167326;827;Pitfall;6;47.5911205616326;-2.81158007345027;4;17/04/2024;16/05/2024;Culture en bord de mer;;Pitfall;Les pots 2,3,5 et 6 ont été vidés et remplacer par de l'éthanol à 96°;Insecta;Hymenoptera;Formicidae;195021;Myrmica;Myrmica Latreille, 1804;E&S_FO_B3_T55;NHEN-29769;myrmica;G;;;;1;1;#N/A;M.sabuleti/spinosior;x;N.HENON;ECO&SOLS;45631;
France;AUVERGNE;HAUTE-LOIRE;43;43016;Auzon;ECO&SOLS;Equipe ECO&SOLS;2132895  ;1549;Pitfall;1;45.3911047765517;3.34517713570663;400;31/05/2024;02/07/2024;Prairie de fauche;;Pitfall;;Insecta;Hymenoptera;Formicidae;219394;Myrmica rubra;Myrmica rubra (Linnaeus, 1758);E&S_FO_B1_T3;NHEN-29501;Myrmica rubra;S;;;;4;4;#N/A;;;N.HENON;ECO&SOLS;45629;
France;RHONE-ALPES;AIN;1;1058;Bregnier-Cordon;ECO&SOLS;Equipe ECO&SOLS;2132823;1477;Pitfall;1;45.6401693491095;5.61003921649128;209;11/04/2024;07/05/2024;Friche humide;;Pitfall;;Insecta;Hymenoptera;Formicidae;219394;Myrmica rubra;Myrmica rubra (Linnaeus, 1758);E&S_FO_B1_T28;NHEN-29526;Myrmica rubra;S;;;;3;3;#N/A;;;N.HENON;ECO&SOLS;45630;
France;MIDI-PYRENEES;TARN;81;81025;Belcastel;ECO&SOLS;Equipe ECO&SOLS;2132894;1837;Pitfall;1;44.3889199310117;2.32434462405189;579;30/05/2024;03/07/2024;Culture;;Pitfall;;Insecta;Hymenoptera;Formicidae;219394;Myrmica rubra;Myrmica rubra (Linnaeus, 1758);E&S_FO_B1_T86;NHEN-29584;Myrmica rubra;S;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;45630;
France;PAYS DE LA LOIRE;SARTHE;72;72018;Avesnes-En-Saosnois;Université de Rennes;Université de Rennes;2167318;620;Pitfall;1;48.2601626337537;0.383482346651963;89;28/03/2024;25/04/2024;Forêt mixte;;Pitfall;PB prélevés  et envoyés par Info&Sols (Catherine et Louann);Insecta;Hymenoptera;Formicidae;219394;Myrmica rubra;Myrmica rubra (Linnaeus, 1758);E&S_FO_B2_T57;NHEN-29670;Myrmica rubra;S;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;45631;
France;AUVERGNE;HAUTE-LOIRE;43;43016;Auzon;ECO&SOLS;Equipe ECO&SOLS;2132895  ;1549;Pitfall;2;45.3911047765517;3.34517713570663;400;31/05/2024;02/07/2024;Prairie de fauche;;Pitfall;;Insecta;Hymenoptera;Formicidae;219394;Myrmica rubra;Myrmica rubra (Linnaeus, 1758);E&S_FO_B1_T5;NHEN-29503;Myrmica rubra;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45629;
France;RHONE-ALPES;AIN;1;1058;Bregnier-Cordon;ECO&SOLS;Equipe ECO&SOLS;2132823;1477;Pitfall;2;45.6401693491095;5.61003921649128;209;11/04/2024;07/05/2024;Friche humide;;Pitfall;;Insecta;Hymenoptera;Formicidae;219394;Myrmica rubra;Myrmica rubra (Linnaeus, 1758);E&S_FO_B1_T31;NHEN-29529;Myrmica rubra;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45630;
France;PAYS DE LA LOIRE;SARTHE;72;72018;Avesnes-En-Saosnois;Université de Rennes;Université de Rennes;2167318;620;Pitfall;2;48.2601626337537;0.383482346651963;89;28/03/2024;25/04/2024;Forêt mixte;;Pitfall;PB prélevés  et envoyés par Info&Sols (Catherine et Louann);Insecta;Hymenoptera;Formicidae;219394;Myrmica rubra;Myrmica rubra (Linnaeus, 1758);E&S_FO_B2_T58;NHEN-29671;Myrmica rubra;S;;;;5;5;#N/A;;;N.HENON;ECO&SOLS;45631;
France;FRANCHE-COMTE;HAUTE-SAONE;70;70364;Montjustin-Et-Velotte;Sol&Co;Sol&Co;2167311;870;Pitfall;2;47.6294797750949;6.37142360891853;289;28/05/2024;27/06/2024;Forêt;;Pitfall;;Insecta;Hymenoptera;Formicidae;219394;Myrmica rubra;Myrmica rubra (Linnaeus, 1758);E&S_FO_B5_T75;NHEN-30066;myrmica rubra;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45635;
France;BASSE-NORMANDIE;CALVADOS;14;14614;Sainte-Marguerite-D'Elle;Université de Rennes;Université de Rennes;2167336;223;Pitfall;3;49.2362523222868;-0.971023266931689;39;02/04/2024;29/04/2024;Monoculture;;Pitfall;;Insecta;Hymenoptera;Formicidae;219394;Myrmica rubra;Myrmica rubra (Linnaeus, 1758);E&S_FO_B1_T26;NHEN-29524;Myrmica rubra;S;;;;6;6;#N/A;;;N.HENON;ECO&SOLS;45630;
France;RHONE-ALPES;AIN;1;1058;Bregnier-Cordon;ECO&SOLS;Equipe ECO&SOLS;2132823;1477;Pitfall;3;45.6401693491095;5.61003921649128;209;11/04/2024;07/05/2024;Friche humide;;Pitfall;;Insecta;Hymenoptera;Formicidae;219394;Myrmica rubra;Myrmica rubra (Linnaeus, 1758);E&S_FO_B1_T32;NHEN-29530;Myrmica rubra;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45630;
France;PAYS DE LA LOIRE;SARTHE;72;72018;Avesnes-En-Saosnois;Université de Rennes;Université de Rennes;2167318;620;Pitfall;3;48.2601626337537;0.383482346651963;89;28/03/2024;25/04/2024;Forêt mixte;;Pitfall;PB prélevés  et envoyés par Info&Sols (Catherine et Louann);Insecta;Hymenoptera;Formicidae;219394;Myrmica rubra;Myrmica rubra (Linnaeus, 1758);E&S_FO_B2_T60;NHEN-29673;Myrmica rubra;S;;;;6;6;#N/A;;;N.HENON;ECO&SOLS;45631;
France;AUVERGNE;HAUTE-LOIRE;43;43016;Auzon;ECO&SOLS;Equipe ECO&SOLS;2132895  ;1549;Pitfall;4;45.3911047765517;3.34517713570663;400;31/05/2024;02/07/2024;Prairie de fauche;;Pitfall;;Insecta;Hymenoptera;Formicidae;219394;Myrmica rubra;Myrmica rubra (Linnaeus, 1758);E&S_FO_B1_T16;NHEN-29514;Myrmica rubra;S;;;;3;3;#N/A;;;N.HENON;ECO&SOLS;45629;
France;BASSE-NORMANDIE;CALVADOS;14;14614;Sainte-Marguerite-D'Elle;Université de Rennes;Université de Rennes;2167336;223;Pitfall;4;49.2362523222868;-0.971023266931689;39;02/04/2024;29/04/2024;Monoculture;;Pitfall;;Insecta;Hymenoptera;Formicidae;219394;Myrmica rubra;Myrmica rubra (Linnaeus, 1758);E&S_FO_B1_T27;NHEN-29525;Myrmica rubra;S;;;;10;10;#N/A;;;N.HENON;ECO&SOLS;45630;
France;RHONE-ALPES;AIN;1;1058;Bregnier-Cordon;ECO&SOLS;Equipe ECO&SOLS;2132823;1477;Pitfall;4;45.6401693491095;5.61003921649128;209;11/04/2024;07/05/2024;Friche humide;;Pitfall;;Insecta;Hymenoptera;Formicidae;219394;Myrmica rubra;Myrmica rubra (Linnaeus, 1758);E&S_FO_B1_T35;NHEN-29533;Myrmica rubra;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45630;
France;PAYS DE LA LOIRE;SARTHE;72;72018;Avesnes-En-Saosnois;Université de Rennes;Université de Rennes;2167318;620;Pitfall;4;48.2601626337537;0.383482346651963;89;28/03/2024;25/04/2024;Forêt mixte;;Pitfall;PB prélevés  et envoyés par Info&Sols (Catherine et Louann);Insecta;Hymenoptera;Formicidae;219394;Myrmica rubra;Myrmica rubra (Linnaeus, 1758);E&S_FO_B2_T62;NHEN-29675;Myrmica rubra;S;;;;15;15;#N/A;1 avec pétiole déformé;;N.HENON;ECO&SOLS;45631;
France;RHONE-ALPES;AIN;1;1058;Bregnier-Cordon;ECO&SOLS;Equipe ECO&SOLS;2132823;1477;Pitfall;5;45.6401693491095;5.61003921649128;209;11/04/2024;07/05/2024;Friche humide;;Pitfall;;Insecta;Hymenoptera;Formicidae;219394;Myrmica rubra;Myrmica rubra (Linnaeus, 1758);E&S_FO_B1_T38;NHEN-29536;Myrmica rubra;S;;;;4;4;#N/A;;;N.HENON;ECO&SOLS;45630;
France;PAYS DE LA LOIRE;SARTHE;72;72018;Avesnes-En-Saosnois;Université de Rennes;Université de Rennes;2167318;620;Pitfall;5;48.2601626337537;0.383482346651963;89;28/03/2024;25/04/2024;Forêt mixte;;Pitfall;PB prélevés  et envoyés par Info&Sols (Catherine et Louann);Insecta;Hymenoptera;Formicidae;219394;Myrmica rubra;Myrmica rubra (Linnaeus, 1758);E&S_FO_B2_T65;NHEN-29678;myrmica rubra;S;;;;11;11;#N/A;;;N.HENON;ECO&SOLS;45631;
France;AUVERGNE;HAUTE-LOIRE;43;43016;Auzon;ECO&SOLS;Equipe ECO&SOLS;2132895  ;1549;Pitfall;6;45.3911047765517;3.34517713570663;400;31/05/2024;02/07/2024;Prairie de fauche;;Pitfall;;Insecta;Hymenoptera;Formicidae;219394;Myrmica rubra;Myrmica rubra (Linnaeus, 1758);E&S_FO_B1_T23;NHEN-29521;Myrmica rubra;S;;;;3;3;#N/A;;;N.HENON;ECO&SOLS;45629;
France;RHONE-ALPES;AIN;1;1058;Bregnier-Cordon;ECO&SOLS;Equipe ECO&SOLS;2132823;1477;trimanuel;2;45.6401693491095;5.61003921649128;209;11/04/2024;11/04/2024;Friche humide;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219394;Myrmica rubra;Myrmica rubra (Linnaeus, 1758);E&S_FO_B7_T76;NHEN-30276;myrmica rubra;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45643;
France;RHONE-ALPES;AIN;1;1058;Bregnier-Cordon;ECO&SOLS;Equipe ECO&SOLS;2132823;1477;trimanuel;4;45.6401693491095;5.61003921649128;209;11/04/2024;11/04/2024;Friche humide;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219394;Myrmica rubra;Myrmica rubra (Linnaeus, 1758);E&S_FO_B7_T77;NHEN-30277;myrmica rubra;S;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;45643;
France;AUVERGNE;HAUTE-LOIRE;43;43016;Auzon;ECO&SOLS;Equipe ECO&SOLS;2132895;1549;trimanuel;4;45.3911047765517;3.34517713570663;400;31/05/2024;31/05/2024;Prairie de fauche;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219394;Myrmica rubra;Myrmica rubra (Linnaeus, 1758);E&S_FO_B8_T96;NHEN-30396;myrmica rubra;S;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;45644;
France;RHONE-ALPES;AIN;1;1058;Bregnier-Cordon;ECO&SOLS;Equipe ECO&SOLS;2132823;1477;trimanuel;5;45.6401693491095;5.61003921649128;209;11/04/2024;11/04/2024;Friche humide;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219394;Myrmica rubra;Myrmica rubra (Linnaeus, 1758);E&S_FO_B7_T78;NHEN-30278;myrmica rubra;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45643;
France;AUVERGNE;PUY-DE-DOME;63;63020;Aurieres;ECO&SOLS;Equipe ECO&SOLS;2132898;1464;Pitfall;1;45.6779077470276;2.94301610784092;985;06/06/2024;10/07/2024;Forêt mixte;;Pitfall;;Insecta;Hymenoptera;Formicidae;52808;Myrmica ruginodis;Myrmica ruginodis Nylander, 1846;E&S_FO_B5_T29;NHEN-29991;myrmica ruginodis;S;;;;8;8;#N/A;;;N.HENON;ECO&SOLS;45635;
France;ALSACE;HAUT-RHIN;68;68181;Levoncourt;Sol&Co;Sol&Co;2167307;926;Pitfall;1;47.4531196404966;7.20806698950873;514;27/05/2024;26/06/2024;Forêt mixte;;Pitfall;;Insecta;Hymenoptera;Formicidae;52808;Myrmica ruginodis;Myrmica ruginodis Nylander, 1846;E&S_FO_B5_T81;NHEN-30072;myrmica ruginodis;S;;1;;;1;#N/A;;;N.HENON;ECO&SOLS;45635;
France;CHAMPAGNE-ARDENNE;HAUTE-MARNE;52;52247;Illoud;Sol&Co;Sol&Co;2167304;644;Pitfall;1;48.230551833153;5.55313038104552;435;12/06/2024;12/07/2024;Forêt mixte;;Pitfall;;Insecta;Hymenoptera;Formicidae;52808;Myrmica ruginodis;Myrmica ruginodis Nylander, 1846;E&S_FO_B5_T91;NHEN-30082;myrmica ruginodis;S;;1;;13;14;#N/A;;;N.HENON;ECO&SOLS;45637;
France;LORRAINE;MEURTHE-ET-MOSELLE;54;54363;Mercy-Le-Haut;Sol&Co;Sol&Co;2167310;215;Pitfall;1;49.3740703250416;5.84561377272516;365;04/06/2024;04/07/2024;Forêt mixte;;Pitfall;;Insecta;Hymenoptera;Formicidae;52808;Myrmica ruginodis;Myrmica ruginodis Nylander, 1846;E&S_FO_B6_T96;NHEN-30190;myrmica ruginodis;S;;;;7;7;#N/A;;;N.HENON;ECO&SOLS;45638;
France;CHAMPAGNE-ARDENNE;HAUTE-MARNE;52;52540;Vitry-En-Montagne;Sol&Co;Sol&Co;2167316;812;Pitfall;1;47.8106367801133;5.10079251722604;450;11/06/2024;11/07/2024;Forêt;;Pitfall;;Insecta;Hymenoptera;Formicidae;52808;Myrmica ruginodis;Myrmica ruginodis Nylander, 1846;E&S_FO_B7_T5;NHEN-30199;myrmica ruginodis;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45638;
France;PAYS DE LA LOIRE;SARTHE;72;72018;Avesnes-En-Saosnois;Université de Rennes;Université de Rennes;2167318;620;Pitfall;2;48.2601626337537;0.383482346651963;89;28/03/2024;25/04/2024;Forêt mixte;;Pitfall;PB prélevés  et envoyés par Info&Sols (Catherine et Louann);Insecta;Hymenoptera;Formicidae;52808;Myrmica ruginodis;Myrmica ruginodis Nylander, 1846;E&S_FO_B2_T59;NHEN-29672;myrmica ruginodis;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45631;
France;AUVERGNE;PUY-DE-DOME;63;63020;Aurieres;ECO&SOLS;Equipe ECO&SOLS;2132898;1464;Pitfall;2;45.6779077470276;2.94301610784092;985;06/06/2024;10/07/2024;Forêt mixte;;Pitfall;;Insecta;Hymenoptera;Formicidae;52808;Myrmica ruginodis;Myrmica ruginodis Nylander, 1846;E&S_FO_B5_T100;NHEN-30091;myrmica ruginodis;S;;;;7;7;#N/A;;;N.HENON;ECO&SOLS;45637;
France;LORRAINE;MEURTHE-ET-MOSELLE;54;54363;Mercy-Le-Haut;Sol&Co;Sol&Co;2167310;215;Pitfall;2;49.3740703250416;5.84561377272516;365;04/06/2024;04/07/2024;Forêt mixte;;Pitfall;;Insecta;Hymenoptera;Formicidae;52808;Myrmica ruginodis;Myrmica ruginodis Nylander, 1846;E&S_FO_B6_T98;NHEN-30192;myrmica ruginodis;S;;;;9;9;#N/A;;;N.HENON;ECO&SOLS;45638;
France;CHAMPAGNE-ARDENNE;HAUTE-MARNE;52;52540;Vitry-En-Montagne;Sol&Co;Sol&Co;2167316;812;Pitfall;2;47.8106367801133;5.10079251722604;450;11/06/2024;11/07/2024;Forêt;;Pitfall;;Insecta;Hymenoptera;Formicidae;52808;Myrmica ruginodis;Myrmica ruginodis Nylander, 1846;E&S_FO_B7_T10;NHEN-30204;myrmica ruginodis;S;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;45638;
France;POITOU-CHARENTES;CHARENTE;16;16337;Saint-Maurice-Des-Lions;Université de Rennes;Université de Rennes;2167338;1372;Pitfall;3;45.9598382118547;0.672536029377586;222;11/04/2024;07/05/2024;Forêt mixte;;Pitfall;PB 6 à été sorti de terre et reposé (le jalon du PB 6 était visible depuis un chemin de randonné, on peux penser à des curieux qui sont venus voir) aucune trace animale, le PB a juste été sorti et reposer.;Insecta;Hymenoptera;Formicidae;52808;Myrmica ruginodis;Myrmica ruginodis Nylander, 1846;E&S_FO_B2_T82;NHEN-29695;myrmica ruginodis;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45631;
France;CHAMPAGNE-ARDENNE;HAUTE-MARNE;52;52247;Illoud;Sol&Co;Sol&Co;2167304;644;Pitfall;3;48.230551833153;5.55313038104552;435;12/06/2024;12/07/2024;Forêt mixte;;Pitfall;;Insecta;Hymenoptera;Formicidae;52808;Myrmica ruginodis;Myrmica ruginodis Nylander, 1846;E&S_FO_B5_T92;NHEN-30083;myrmica ruginodis;S;;;;6;6;#N/A;;;N.HENON;ECO&SOLS;45637;
France;AUVERGNE;PUY-DE-DOME;63;63020;Aurieres;ECO&SOLS;Equipe ECO&SOLS;2132898;1464;Pitfall;3;45.6779077470276;2.94301610784092;985;06/06/2024;10/07/2024;Forêt mixte;;Pitfall;;Insecta;Hymenoptera;Formicidae;52808;Myrmica ruginodis;Myrmica ruginodis Nylander, 1846;E&S_FO_B6_T2;NHEN-30093;myrmica ruginodis;S;;;;7;7;#N/A;;;N.HENON;ECO&SOLS;45637;
France;CHAMPAGNE-ARDENNE;HAUTE-MARNE;52;52540;Vitry-En-Montagne;Sol&Co;Sol&Co;2167316;812;Pitfall;3;47.8106367801133;5.10079251722604;450;11/06/2024;11/07/2024;Forêt;;Pitfall;;Insecta;Hymenoptera;Formicidae;52808;Myrmica ruginodis;Myrmica ruginodis Nylander, 1846;E&S_FO_B7_T11;NHEN-30205;myrmica ruginodis;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45638;
France;AUVERGNE;HAUTE-LOIRE;43;43016;Auzon;ECO&SOLS;Equipe ECO&SOLS;2132895  ;1549;Pitfall;4;45.3911047765517;3.34517713570663;400;31/05/2024;02/07/2024;Prairie de fauche;;Pitfall;;Insecta;Hymenoptera;Formicidae;52808;Myrmica ruginodis;Myrmica ruginodis Nylander, 1846;E&S_FO_B1_T17;NHEN-29515;myrmica ruginodis;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45629;
