PAYS;REGION;DEPARTEMENT;CD_DEPT;NOM_LOCALITE;PROJET;ORGANISME;OBSERVATEUR;STATION;REPETITION;METHODE;CLASSE;ORDRE;FAMILLE;CD_NOM;CD_REF;LB_NOM;NOM_VALIDE;NOM_CITE;Stade;ABONDANCE_TOTALE;DETERMINATEUR;DATE_DETERMINATION;MASSE;NOM_SAISIE
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB2;Pitfall;Insecta;Blattodea;Ectobiidae;184791;184791;Ectobiidae;Ectobiidae Brunner von Wattenwyl, 1865;ectobiidae;adulte;2;C.VERSAVEL;05/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB2;Pitfall;Insecta;Coleoptera;Scarabaeidae;184762;184762;Scarabaeidae;Scarabaeidae Latreille, 1802;scarabaeidae;adulte;3;C.VERSAVEL;05/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB2;Pitfall;Insecta;Orthoptera;NA;185376;185376;Caelifera;Caelifera Ander, 1939;caelifera;adulte;4;C.VERSAVEL;05/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB2;Pitfall;Arachnida;Araneae;NA;184348;184348;Araneae;Araneae Clerck, 1758;araneae;adulte;5;C.VERSAVEL;05/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB2;Pitfall;Insecta;Diptera;NA;184803;184803;Diptera;Diptera Linnaeus, 1758;diptera;adulte;5;C.VERSAVEL;05/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB2;Pitfall;Insecta;Coleoptera;Anthicidae;184697;184697;Anthicidae;Anthicidae Latreille, 1819;anthicidae;adulte;6;C.VERSAVEL;05/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB2;Pitfall;Insecta;Hemiptera;NA;184980;184980;Hemiptera;Hemiptera Linnaeus, 1758;hemiptera;adulte;8;C.VERSAVEL;05/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB2;Pitfall;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;carabidae;adulte;14;C.VERSAVEL;05/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB2;Pitfall;Insecta;Coleoptera;Silphidae;184775;184775;Silphidae;Silphidae Latreille, 1806;silphidae;adulte;17;C.VERSAVEL;05/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB2;Pitfall;Insecta;Coleoptera;Dermestidae;184636;184636;Dermestidae;Dermestidae Latreille, 1804;dermestidae;adulte;19;C.VERSAVEL;05/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB3;Pitfall;Insecta;Hymenoptera;Apidae;199088;199088;Xylocopa;Xylocopa Latreille, 1802;xylocopa;adulte;1;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB3;Pitfall;Insecta;Coleoptera;Coccinellidae;184660;184660;Coccinellidae;Coccinellidae Latreille, 1807;coccinellidae;larve;1;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB3;Pitfall;Arachnida;Opiliones;NA;183822;183822;Opiliones;Opiliones Sundevall, 1833;opiliones;adulte;2;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB3;Pitfall;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;staphylinidae;adulte;4;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB3;Pitfall;Insecta;Coleoptera;Silphidae;184775;184775;Silphidae;Silphidae Latreille, 1806;silphidae;adulte;5;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB3;Pitfall;Insecta;Diptera;NA;184803;184803;Diptera;Diptera Linnaeus, 1758;diptera;adulte;6;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB3;Pitfall;Insecta;Coleoptera;Coccinellidae;184660;184660;Coccinellidae;Coccinellidae Latreille, 1807;coccinellidae;adulte;10;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB3;Pitfall;Arachnida;Araneae;NA;184348;184348;Araneae;Araneae Clerck, 1758;araneae;adulte;11;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB3;Pitfall;Insecta;Coleoptera;Anthicidae;184697;184697;Anthicidae;Anthicidae Latreille, 1819;anthicidae;adulte;13;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB3;Pitfall;Insecta;Hemiptera;NA;184980;184980;Hemiptera;Hemiptera Linnaeus, 1758;hemiptera;adulte;19;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB3;Pitfall;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;carabidae;adulte;29;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB3;Pitfall;Insecta;Hymenoptera;Formicidae;185188;185188;Formicidae;Formicidae Latreille, 1809;formicidae;adulte;161;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB3;Pitfall;Insecta;Coleoptera;Dermestidae;184636;184636;Dermestidae;Dermestidae Latreille, 1804;dermestidae;adulte;169;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB4;Pitfall;Insecta;Coleoptera;Silphidae;184775;184775;Silphidae;Silphidae Latreille, 1806;silphidae;adulte;1;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB4;Pitfall;Insecta;Hymenoptera;Apidae;239523;239523;Apis mellifera;Apis mellifera Linnaeus, 1758;apis mellifera;adulte;1;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB4;Pitfall;Insecta;Hymenoptera;NA;185126;185126;Hymenoptera;Hymenoptera Linnaeus, 1758;Hymenoptera;adulte;1;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB4;Pitfall;Insecta;Coleoptera;Curculionidae;184685;184685;Curculionidae;Curculionidae Latreille, 1802;Curculionidae;adulte;1;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB4;Pitfall;Insecta;Coleoptera;Anthicidae;184697;184697;Anthicidae;Anthicidae Latreille, 1819;anthicidae;adulte;1;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB4;Pitfall;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;staphylinidae;adulte;1;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB4;Pitfall;Malacostraca;Isopoda;NA;184472;184472;Isopoda;Isopoda Latreille, 1817;isopoda;adulte;1;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB4;Pitfall;Insecta;Coleoptera;Silphidae;184775;184775;Silphidae;Silphidae Latreille, 1806;silphidae;larve;2;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB4;Pitfall;Insecta;Coleoptera;Elateridae;184735;184735;Elateridae;Elateridae Leach, 1815;elateridae;adulte;2;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB4;Pitfall;Arachnida;Araneae;NA;184348;184348;Araneae;Araneae Clerck, 1758;araneae;adulte;4;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB4;Pitfall;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;carabidae;adulte;6;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB4;Pitfall;Insecta;Diptera;NA;184803;184803;Diptera;Diptera Linnaeus, 1758;diptera;adulte;6;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB4;Pitfall;Insecta;Blattodea;Blattidae;184790;184790;Blattidae;Blattidae Latreille, 1810;blattidae;adulte;7;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB4;Pitfall;Insecta;Hemiptera;NA;185020;185020;Heteroptera;Heteroptera Latreille, 1810;heteroptera;adulte;12;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB4;Pitfall;Insecta;Dermaptera;NA;184777;184777;Dermaptera;Dermaptera De Geer, 1773;dermaptera;adulte;14;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB4;Pitfall;Insecta;Hymenoptera;Formicidae;185188;185188;Formicidae;Formicidae Latreille, 1809;formicidae;adulte;29;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB4;Pitfall;Insecta;Coleoptera;Dermestidae;184636;184636;Dermestidae;Dermestidae Latreille, 1804;dermestidae;adulte;64;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB5;Pitfall;Insecta;Coleoptera;Cantharidae;184732;184732;Cantharidae;Cantharidae Imhoff, 1856;cantharidae;adulte;1;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB5;Pitfall;Insecta;Coleoptera;Curculionidae;184685;184685;Curculionidae;Curculionidae Latreille, 1802;Curculionidae;adulte;1;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB5;Pitfall;Insecta;Coleoptera;Anthicidae;184697;184697;Anthicidae;Anthicidae Latreille, 1819;anthicidae;adulte;1;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB5;Pitfall;Arachnida;Opiliones;NA;183822;183822;Opiliones;Opiliones Sundevall, 1833;opiliones;adulte;1;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB5;Pitfall;Insecta;Coleoptera;Scarabaeidae;195456;195456;Onthophagus;Onthophagus Latreille, 1802;onthophagus;adulte;1;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB5;Pitfall;Gastropoda;Stylommatophora;Limacidae;186406;186406;Limacidae;Limacidae Batsch, 1789;limacidae;adulte;1;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB5;Pitfall;Insecta;Coleoptera;Silphidae;184775;184775;Silphidae;Silphidae Latreille, 1806;silphidae;adulte;2;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB5;Pitfall;Insecta;Hemiptera;NA;185020;185020;Heteroptera;Heteroptera Latreille, 1810;heteroptera;adulte;4;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB5;Pitfall;Insecta;Diptera;NA;184803;184803;Diptera;Diptera Linnaeus, 1758;diptera;adulte;5;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB5;Pitfall;Arachnida;Araneae;NA;184348;184348;Araneae;Araneae Clerck, 1758;araneae;adulte;5;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB5;Pitfall;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;staphylinidae;adulte;6;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB5;Pitfall;Insecta;Coleoptera;Dermestidae;184636;184636;Dermestidae;Dermestidae Latreille, 1804;dermestidae;adulte;11;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB5;Pitfall;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;carabidae;adulte;17;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB5;Pitfall;Insecta;Hymenoptera;Formicidae;185188;185188;Formicidae;Formicidae Latreille, 1809;formicidae;adulte;17;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB6;Pitfall;Arachnida;Opiliones;NA;183822;183822;Opiliones;Opiliones Sundevall, 1833;opiliones;adulte;4;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB6;Pitfall;Insecta;Coleoptera;Silphidae;184775;184775;Silphidae;Silphidae Latreille, 1806;silphidae;adulte;7;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB6;Pitfall;Arachnida;Araneae;NA;184348;184348;Araneae;Araneae Clerck, 1758;araneae;adulte;15;N.HENON;07/06/2024;;N.HENON
France;PROVENCE-ALPES-COTE DAZUR;ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1992;PB6;Pitfall;Insecta;Hymenoptera;Formicidae;185188;185188;Formicidae;Formicidae Latreille, 1809;formicidae;adulte;42;N.HENON;07/06/2024;;N.HENON
France;LANGUEDOC-ROUSSILLON;AUDE;11;Quintillan;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2260;PB1;Pitfall;Insecta;Coleoptera;Trogidae;198712;198712;Trox;Trox Fabricius, 1775;trox;adulte;1;N.HENON;12/06/2024;;N.HENON
France;LANGUEDOC-ROUSSILLON;AUDE;11;Quintillan;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2260;PB1;Pitfall;Insecta;Orthoptera;NA;185375;185375;Orthoptera;Orthoptera Latreille, 1810;orthoptera;adulte;1;N.HENON;12/06/2024;;N.HENON
France;LANGUEDOC-ROUSSILLON;AUDE;11;Quintillan;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2260;PB1;Pitfall;Insecta;Coleoptera;Tenebrionidae;184714;184714;Tenebrionidae;Tenebrionidae Latreille, 1802;tenebrionidae;adulte;2;N.HENON;12/06/2024;;N.HENON
France;LANGUEDOC-ROUSSILLON;AUDE;11;Quintillan;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2260;PB1;Pitfall;Insecta;Diptera;NA;184803;184803;Diptera;Diptera Linnaeus, 1758;diptera;adulte;2;N.HENON;12/06/2024;;N.HENON
France;LANGUEDOC-ROUSSILLON;AUDE;11;Quintillan;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2260;PB1;Pitfall;Insecta;Hymenoptera;Formicidae;185188;185188;Formicidae;Formicidae Latreille, 1809;formicidae;adulte;2;N.HENON;12/06/2024;;N.HENON
France;LANGUEDOC-ROUSSILLON;AUDE;11;Quintillan;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2260;PB2;Pitfall;Insecta;Blattodea;Blattidae;184790;184790;Blattidae;Blattidae Latreille, 1810;blattidae;adulte;1;N.HENON;12/06/2024;;N.HENON
France;LANGUEDOC-ROUSSILLON;AUDE;11;Quintillan;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2260;PB2;Pitfall;Arachnida;Araneae;NA;184348;184348;Araneae;Araneae Clerck, 1758;araneae;adulte;1;N.HENON;12/06/2024;;N.HENON
France;LANGUEDOC-ROUSSILLON;AUDE;11;Quintillan;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2260;PB2;Pitfall;Insecta;Embioptera;NA;184953;184953;Embioptera;Embioptera Lameere, 1900;embioptera;adulte;1;N.HENON;12/06/2024;;N.HENON
France;LANGUEDOC-ROUSSILLON;AUDE;11;Quintillan;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2260;PB2;Pitfall;Insecta;Coleoptera;Chrysomelidae;184644;184644;Chrysomelidae;Chrysomelidae Latreille, 1802;chrysomelidae;adulte;1;N.HENON;12/06/2024;;N.HENON
France;LANGUEDOC-ROUSSILLON;AUDE;11;Quintillan;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2260;PB2;Pitfall;Insecta;Coleoptera;NA;184612;184612;Coleoptera;Coleoptera Linnaeus, 1758;Coleoptera;adulte;1;N.HENON;12/06/2024;;N.HENON
France;LANGUEDOC-ROUSSILLON;AUDE;11;Quintillan;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2260;PB2;Pitfall;Insecta;Coleoptera;Tenebrionidae;184714;184714;Tenebrionidae;Tenebrionidae Latreille, 1802;tenebrionidae;adulte;5;N.HENON;12/06/2024;;N.HENON
France;LANGUEDOC-ROUSSILLON;AUDE;11;Quintillan;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2260;PB2;Pitfall;Insecta;Hymenoptera;Formicidae;185188;185188;Formicidae;Formicidae Latreille, 1809;formicidae;adulte;15;N.HENON;12/06/2024;;N.HENON
France;LANGUEDOC-ROUSSILLON;AUDE;11;Quintillan;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2260;PB3;Pitfall;Insecta;Embioptera;NA;184953;184953;Embioptera;Embioptera Lameere, 1900;embioptera;adulte;1;N.HENON;12/06/2024;;N.HENON
France;LANGUEDOC-ROUSSILLON;AUDE;11;Quintillan;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2260;PB3;Pitfall;Insecta;Blattodea;Blattidae;184790;184790;Blattidae;Blattidae Latreille, 1810;blattidae;adulte;2;N.HENON;12/06/2024;;N.HENON
France;LANGUEDOC-ROUSSILLON;AUDE;11;Quintillan;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2260;PB3;Pitfall;Insecta;Coleoptera;Tenebrionidae;184714;184714;Tenebrionidae;Tenebrionidae Latreille, 1802;tenebrionidae;adulte;4;N.HENON;12/06/2024;;N.HENON
France;LANGUEDOC-ROUSSILLON;AUDE;11;Quintillan;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2260;PB3;Pitfall;Insecta;Lepidoptera;Psychidae;185308;185308;Psychidae;Psychidae Boisduval, 1828;psychidae;larve;5;N.HENON;12/06/2024;;N.HENON
France;LANGUEDOC-ROUSSILLON;AUDE;11;Quintillan;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2260;PB3;Pitfall;Insecta;Hymenoptera;Formicidae;185188;185188;Formicidae;Formicidae Latreille, 1809;formicidae;adulte;34;N.HENON;12/06/2024;;N.HENON
France;LANGUEDOC-ROUSSILLON;AUDE;11;Quintillan;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2260;PB4;Pitfall;Insecta;Lepidoptera;NA;185214;185214;Lepidoptera;Lepidoptera Linnaeus, 1758;lepidoptera;adulte;1;N.HENON;12/06/2024;;N.HENON
France;LANGUEDOC-ROUSSILLON;AUDE;11;Quintillan;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2260;PB4;Pitfall;Insecta;Orthoptera;NA;185375;185375;Orthoptera;Orthoptera Latreille, 1810;orthoptera;adulte;2;N.HENON;12/06/2024;;N.HENON
France;LANGUEDOC-ROUSSILLON;AUDE;11;Quintillan;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2260;PB4;Pitfall;Insecta;Diptera;NA;184803;184803;Diptera;Diptera Linnaeus, 1758;diptera;adulte;4;N.HENON;12/06/2024;;N.HENON
France;LANGUEDOC-ROUSSILLON;AUDE;11;Quintillan;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2260;PB4;Pitfall;Insecta;Coleoptera;Tenebrionidae;184714;184714;Tenebrionidae;Tenebrionidae Latreille, 1802;tenebrionidae;adulte;5;N.HENON;12/06/2024;;N.HENON
