PAYS;REGION;DEPARTEMENT;CD_DEPT;CD_INSEE;NOM_LOCALITE;LIEU-DIT;PROJET;ORGANISME;OBSERVATEUR;CD_STATION;NOM_STATION;ID_ECHANTILLON;X (Longitude);Y (Latitude);ALTITUDE;DATE;DATE_FIN;HABITAT;MICROHABITAT;METHODE;FACTEUR_DILUTION;CLASSE;ORDRE;FAMILLE;CD_NOM;RANG;LB_NOM;NOM_VALIDE;BOITE;CD_COLLECTION;NOM_CITE;Stade;ABONDANCE_TOTALE;LRN;REMARQUE_INDIVIDU;A VERIFIER;DETERMINATEUR;LEG;DATE_DETERMINATION;ENVOI_CARDOBS;MASSE;Nom_Saisie
#REF!;#REF!;#REF!;#REF!;#REF!;Ygrande;;RMQS_2025;EOOD;I.MIALON, A.TAVERNIER, E.FLACHAT;2190616;RMQS_25_YGRANDE_1216;RMQS_25_YGRANDE_1216_DVAC;46.54643177;2.94824303;338;23/04/2025;23/04/2025;Prairie temporaire (trèfle et poacées);;DVAC100;4;Insecta;Diptera;;18483;;Diptera;Diptera Linnaeus, 1758;;TR_LDEC-3170;diptera;;55;;;;L.DECAENS;;12/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Ygrande;;RMQS_2025;EOOD;I.MIALON, A.TAVERNIER, E.FLACHAT;2190616;RMQS_25_YGRANDE_1216;RMQS_25_YGRANDE_1216_DVAC;46.54643177;2.94824303;338;23/04/2025;23/04/2025;Prairie temporaire (trèfle et poacées);;DVAC100;4;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3171;hemiptera;;3;;;;L.DECAENS;;12/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Ygrande;;RMQS_2025;EOOD;I.MIALON, A.TAVERNIER, E.FLACHAT;2190616;RMQS_25_YGRANDE_1216;RMQS_25_YGRANDE_1216_DVAC;46.54643177;2.94824303;338;23/04/2025;23/04/2025;Prairie temporaire (trèfle et poacées);;DVAC100;4;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3172;hemiptera;larva;12;;;;L.DECAENS;;12/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Ygrande;;RMQS_2025;EOOD;I.MIALON, A.TAVERNIER, E.FLACHAT;2190616;RMQS_25_YGRANDE_1216;RMQS_25_YGRANDE_1216_DVAC;46.54643177;2.94824303;338;23/04/2025;23/04/2025;Prairie temporaire (trèfle et poacées);;DVAC100;4;Arachnida;;;183884;;Acari;Acari Leach, 1817;;TR_LDEC-3173;Acari;;90;;;;L.DECAENS;;12/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Ygrande;;RMQS_2025;EOOD;I.MIALON, A.TAVERNIER, E.FLACHAT;2190616;RMQS_25_YGRANDE_1216;RMQS_25_YGRANDE_1216_DVAC;46.54643177;2.94824303;338;23/04/2025;23/04/2025;Prairie temporaire (trèfle et poacées);;DVAC100;4;Insecta;Thysanoptera;Thripidae;185546;;Thripidae;Thripidae Stephens, 1829;;TR_LDEC-3174;thripidae;;1;;;;L.DECAENS;;12/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Beziers;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190649;RMQS_25_BEZIERS_2161;RMQS_25_BEZIERS_2161_DVAC;43.37940364;3.306473486;36;15/04/2025;15/04/2025;Vignes;;DVAC100;4;Entognatha;Collembola;;184571;;Collembola;Collembola Lubbock, 1870;;TR_LDEC-3175;collembola;;54;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Beziers;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190649;RMQS_25_BEZIERS_2161;RMQS_25_BEZIERS_2161_DVAC;43.37940364;3.306473486;36;15/04/2025;15/04/2025;Vignes;;DVAC100;4;Insecta;Hymenoptera;;185126;;Hymenoptera;Hymenoptera Linnaeus, 1758;;TR_LDEC-3176;hymenoptera;;15;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Beziers;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190649;RMQS_25_BEZIERS_2161;RMQS_25_BEZIERS_2161_DVAC;43.37940364;3.306473486;36;15/04/2025;15/04/2025;Vignes;;DVAC100;4;Arachnida;Araneae;;184348;;Araneae;Araneae Clerck, 1758;;TR_LDEC-3177;araneae;;17;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Beziers;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190649;RMQS_25_BEZIERS_2161;RMQS_25_BEZIERS_2161_DVAC;43.37940364;3.306473486;36;15/04/2025;15/04/2025;Vignes;;DVAC100;4;Insecta;Coleoptera;;184612;;Coleoptera;Coleoptera Linnaeus, 1758;;TR_LDEC-3178;coleoptera;;13;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Beziers;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190649;RMQS_25_BEZIERS_2161;RMQS_25_BEZIERS_2161_DVAC;43.37940364;3.306473486;36;15/04/2025;15/04/2025;Vignes;;DVAC100;4;Insecta;Coleoptera;Staphylinidae;184776;;Staphylinidae;Staphylinidae Latreille, 1802;;TR_LDEC-3179;staphylinidae;;4;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Beziers;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190649;RMQS_25_BEZIERS_2161;RMQS_25_BEZIERS_2161_DVAC;43.37940364;3.306473486;36;15/04/2025;15/04/2025;Vignes;;DVAC100;4;Insecta;Diptera;;18483;;Diptera;Diptera Linnaeus, 1758;;TR_LDEC-3180;diptera;;79;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Beziers;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190649;RMQS_25_BEZIERS_2161;RMQS_25_BEZIERS_2161_DVAC;43.37940364;3.306473486;36;15/04/2025;15/04/2025;Vignes;;DVAC100;4;Insecta;Diptera;;18483;;Diptera;Diptera Linnaeus, 1758;;TR_LDEC-3181;diptera;larva;2;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Beziers;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190649;RMQS_25_BEZIERS_2161;RMQS_25_BEZIERS_2161_DVAC;43.37940364;3.306473486;36;15/04/2025;15/04/2025;Vignes;;DVAC100;4;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3182;hemiptera;;11;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Beziers;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190649;RMQS_25_BEZIERS_2161;RMQS_25_BEZIERS_2161_DVAC;43.37940364;3.306473486;36;15/04/2025;15/04/2025;Vignes;;DVAC100;4;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3183;hemiptera;larva;84;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Beziers;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190649;RMQS_25_BEZIERS_2161;RMQS_25_BEZIERS_2161_DVAC;43.37940364;3.306473486;36;15/04/2025;15/04/2025;Vignes;;DVAC100;4;Arachnida;;;183884;;Acari;Acari Leach, 1817;;TR_LDEC-3184;Acari;;9;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Beziers;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190649;RMQS_25_BEZIERS_2161;RMQS_25_BEZIERS_2161_DVAC;43.37940364;3.306473486;36;15/04/2025;15/04/2025;Vignes;;DVAC100;4;Insecta;Thysanoptera;Thripidae;185546;;Thripidae;Thripidae Stephens, 1829;;TR_LDEC-3185;thripidae;;2;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Beziers;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190649;RMQS_25_BEZIERS_2161;RMQS_25_BEZIERS_2161_DVAC;43.37940364;3.306473486;36;15/04/2025;15/04/2025;Vignes;;DVAC100;4;Insecta;Coleoptera;;184612;;Coleoptera;Coleoptera Linnaeus, 1758;;TR_LDEC-3186;coleoptera;larva;4;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Beziers;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190649;RMQS_25_BEZIERS_2161;RMQS_25_BEZIERS_2161_DVAC;43.37940364;3.306473486;36;15/04/2025;15/04/2025;Vignes;;DVAC100;4;Insecta;Coleoptera;Carabidae;184615;;Carabidae;Carabidae Latreille, 1802;;TR_LDEC-3187;carabidae;larva;8;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Beziers;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190649;RMQS_25_BEZIERS_2161;RMQS_25_BEZIERS_2161_DVAC;43.37940364;3.306473486;36;15/04/2025;15/04/2025;Vignes;;DVAC100;4;Insecta;Lepidoptera;;185214;;Lepidoptera;Lepidoptera Linnaeus, 1758;;TR_LDEC-3188;lepidoptera;;1;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Dambach-la-Ville;Weybach;RMQS_2025;EODD;Paolina F., amal B., Tom K., Mathias P.;;RMQS_25_DAMBACH-LA-VILLE_10594;RMQS_25_DAMBACH-LA-VILLE_10594_DVAC;48.31916781;7.419770182;266;16/06/2025;16/06/2025;Vigne;;DVAC100;1;Entognatha;Collembola;;184571;;Collembola;Collembola Lubbock, 1870;;TR_LDEC-3189;collembola;;5;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Dambach-la-Ville;Weybach;RMQS_2025;EODD;Paolina F., amal B., Tom K., Mathias P.;;RMQS_25_DAMBACH-LA-VILLE_10594;RMQS_25_DAMBACH-LA-VILLE_10594_DVAC;48.31916781;7.419770182;266;16/06/2025;16/06/2025;Vigne;;DVAC100;1;Insecta;Hymenoptera;;185126;;Hymenoptera;Hymenoptera Linnaeus, 1758;;TR_LDEC-3190;hymenoptera;;28;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Dambach-la-Ville;Weybach;RMQS_2025;EODD;Paolina F., amal B., Tom K., Mathias P.;;RMQS_25_DAMBACH-LA-VILLE_10594;RMQS_25_DAMBACH-LA-VILLE_10594_DVAC;48.31916781;7.419770182;266;16/06/2025;16/06/2025;Vigne;;DVAC100;1;Arachnida;Araneae;;184348;;Araneae;Araneae Clerck, 1758;;TR_LDEC-3191;araneae;;2;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Dambach-la-Ville;Weybach;RMQS_2025;EODD;Paolina F., amal B., Tom K., Mathias P.;;RMQS_25_DAMBACH-LA-VILLE_10594;RMQS_25_DAMBACH-LA-VILLE_10594_DVAC;48.31916781;7.419770182;266;16/06/2025;16/06/2025;Vigne;;DVAC100;1;Insecta;Diptera;;18483;;Diptera;Diptera Linnaeus, 1758;;TR_LDEC-3192;diptera;;42;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Dambach-la-Ville;Weybach;RMQS_2025;EODD;Paolina F., amal B., Tom K., Mathias P.;;RMQS_25_DAMBACH-LA-VILLE_10594;RMQS_25_DAMBACH-LA-VILLE_10594_DVAC;48.31916781;7.419770182;266;16/06/2025;16/06/2025;Vigne;;DVAC100;1;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3193;hemiptera;;37;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Dambach-la-Ville;Weybach;RMQS_2025;EODD;Paolina F., amal B., Tom K., Mathias P.;;RMQS_25_DAMBACH-LA-VILLE_10594;RMQS_25_DAMBACH-LA-VILLE_10594_DVAC;48.31916781;7.419770182;266;16/06/2025;16/06/2025;Vigne;;DVAC100;1;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3194;hemiptera;larva;136;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Dambach-la-Ville;Weybach;RMQS_2025;EODD;Paolina F., amal B., Tom K., Mathias P.;;RMQS_25_DAMBACH-LA-VILLE_10594;RMQS_25_DAMBACH-LA-VILLE_10594_DVAC;48.31916781;7.419770182;266;16/06/2025;16/06/2025;Vigne;;DVAC100;1;Arachnida;;;183884;;Acari;Acari Leach, 1817;;TR_LDEC-3195;Acari;;12;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Dambach-la-Ville;Weybach;RMQS_2025;EODD;Paolina F., amal B., Tom K., Mathias P.;;RMQS_25_DAMBACH-LA-VILLE_10594;RMQS_25_DAMBACH-LA-VILLE_10594_DVAC;48.31916781;7.419770182;266;16/06/2025;16/06/2025;Vigne;;DVAC100;1;Insecta;Thysanoptera;Thripidae;185546;;Thripidae;Thripidae Stephens, 1829;;TR_LDEC-3196;thripidae;larva;4;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Dambach-la-Ville;Weybach;RMQS_2025;EODD;Paolina F., amal B., Tom K., Mathias P.;;RMQS_25_DAMBACH-LA-VILLE_10594;RMQS_25_DAMBACH-LA-VILLE_10594_DVAC;48.31916781;7.419770182;266;16/06/2025;16/06/2025;Vigne;;DVAC100;1;Insecta;Orthoptera;;185375;;Orthoptera;Orthoptera Latreille, 1810;;TR_LDEC-3197;orthoptera;larva;1;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Dambach-la-Ville;Weybach;RMQS_2025;EODD;Paolina F., amal B., Tom K., Mathias P.;;RMQS_25_DAMBACH-LA-VILLE_10594;RMQS_25_DAMBACH-LA-VILLE_10594_DVAC;48.31916781;7.419770182;266;16/06/2025;16/06/2025;Vigne;;DVAC100;1;Insecta;Lepidoptera;;185214;;Lepidoptera;Lepidoptera Linnaeus, 1758;;TR_LDEC-3198;lepidoptera;larva;4;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Dambach-la-Ville;Weybach;RMQS_2025;EODD;Paolina F., amal B., Tom K., Mathias P.;;RMQS_25_DAMBACH-LA-VILLE_10594;RMQS_25_DAMBACH-LA-VILLE_10594_DVAC;48.31916781;7.419770182;266;16/06/2025;16/06/2025;Vigne;;DVAC100;1;Insecta;Coleoptera;;184612;;Coleoptera;Coleoptera Linnaeus, 1758;;TR_LDEC-3199;coleoptera;larva;2;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_DVAC;49.13732052;1.45211861;40;15/05/2025;15/05/2025;Prairie de fauche;;DVAC100;1;Entognatha;Collembola;;184571;;Collembola;Collembola Lubbock, 1870;;TR_LDEC-3200;collembola;;9;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_DVAC;49.13732052;1.45211861;40;15/05/2025;15/05/2025;Prairie de fauche;;DVAC100;1;Insecta;Hymenoptera;;185126;;Hymenoptera;Hymenoptera Linnaeus, 1758;;TR_LDEC-3201;hymenoptera;;69;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_DVAC;49.13732052;1.45211861;40;15/05/2025;15/05/2025;Prairie de fauche;;DVAC100;1;Arachnida;Araneae;;184348;;Araneae;Araneae Clerck, 1758;;TR_LDEC-3202;araneae;;10;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_DVAC;49.13732052;1.45211861;40;15/05/2025;15/05/2025;Prairie de fauche;;DVAC100;1;Insecta;Hymenoptera;Formicidae;185188;;Formicidae;Formicidae Latreille, 1809;;TR_LDEC-3203;formicidae;;1;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_DVAC;49.13732052;1.45211861;40;15/05/2025;15/05/2025;Prairie de fauche;;DVAC100;1;Insecta;Coleoptera;;184612;;Coleoptera;Coleoptera Linnaeus, 1758;;TR_LDEC-3204;coleoptera;;4;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_DVAC;49.13732052;1.45211861;40;15/05/2025;15/05/2025;Prairie de fauche;;DVAC100;1;Insecta;Diptera;;18483;;Diptera;Diptera Linnaeus, 1758;;TR_LDEC-3205;diptera;;36;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_DVAC;49.13732052;1.45211861;40;15/05/2025;15/05/2025;Prairie de fauche;;DVAC100;1;Insecta;Diptera;;18483;;Diptera;Diptera Linnaeus, 1758;;TR_LDEC-3206;diptera;larva;1;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_DVAC;49.13732052;1.45211861;40;15/05/2025;15/05/2025;Prairie de fauche;;DVAC100;1;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3207;hemiptera;;33;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_DVAC;49.13732052;1.45211861;40;15/05/2025;15/05/2025;Prairie de fauche;;DVAC100;1;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3208;hemiptera;larva;87;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_DVAC;49.13732052;1.45211861;40;15/05/2025;15/05/2025;Prairie de fauche;;DVAC100;1;Arachnida;;;183884;;Acari;Acari Leach, 1817;;TR_LDEC-3209;Acari;;12;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_DVAC;49.13732052;1.45211861;40;15/05/2025;15/05/2025;Prairie de fauche;;DVAC100;1;Gastropoda;;;186338;;Gastropoda;Gastropoda Cuvier, 1795;;TR_LDEC-3210;gastropoda;;32;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_DVAC;49.13732052;1.45211861;40;15/05/2025;15/05/2025;Prairie de fauche;;DVAC100;1;Insecta;Orthoptera;;185375;;Orthoptera;Orthoptera Latreille, 1810;;TR_LDEC-3211;orthoptera;;2;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_DVAC;49.13732052;1.45211861;40;15/05/2025;15/05/2025;Prairie de fauche;;DVAC100;1;Insecta;Lepidoptera;;185214;;Lepidoptera;Lepidoptera Linnaeus, 1758;;TR_LDEC-3212;lepidoptera;;1;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Pressagny-l'Orgueilleux;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277;RMQS_25_PRESSAGNY-L'ORGUEILLEUX_277_DVAC;49.13732052;1.45211861;40;15/05/2025;15/05/2025;Prairie de fauche;;DVAC100;1;Insecta;Lepidoptera;;185214;;Lepidoptera;Lepidoptera Linnaeus, 1758;;TR_LDEC-3213;lepidoptera;larva;3;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Bazordan;Barthe;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190651;RMQS_25_BAZORDAN_2186;RMQS_25_BAZORDAN_2186_DVAC;43.22370676;0.554718033;380;23/04/2025;23/04/2025;Prairie de fauche;;DVAC100;32;Entognatha;Collembola;;184571;;Collembola;Collembola Lubbock, 1870;;TR_LDEC-3214;collembola;;300;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Bazordan;Barthe;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190651;RMQS_25_BAZORDAN_2186;RMQS_25_BAZORDAN_2186_DVAC;43.22370676;0.554718033;380;23/04/2025;23/04/2025;Prairie de fauche;;DVAC100;32;Arachnida;Araneae;;184348;;Araneae;Araneae Clerck, 1758;;TR_LDEC-3215;araneae;;2;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Bazordan;Barthe;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190651;RMQS_25_BAZORDAN_2186;RMQS_25_BAZORDAN_2186_DVAC;43.22370676;0.554718033;380;23/04/2025;23/04/2025;Prairie de fauche;;DVAC100;32;Insecta;Diptera;;18483;;Diptera;Diptera Linnaeus, 1758;;TR_LDEC-3216;diptera;;10;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Bazordan;Barthe;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190651;RMQS_25_BAZORDAN_2186;RMQS_25_BAZORDAN_2186_DVAC;43.22370676;0.554718033;380;23/04/2025;23/04/2025;Prairie de fauche;;DVAC100;32;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3217;hemiptera;;10;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Bazordan;Barthe;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190651;RMQS_25_BAZORDAN_2186;RMQS_25_BAZORDAN_2186_DVAC;43.22370676;0.554718033;380;23/04/2025;23/04/2025;Prairie de fauche;;DVAC100;32;Arachnida;;;183884;;Acari;Acari Leach, 1817;;TR_LDEC-3218;Acari;;180;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Bazordan;Barthe;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190651;RMQS_25_BAZORDAN_2186;RMQS_25_BAZORDAN_2186_DVAC;43.22370676;0.554718033;380;23/04/2025;23/04/2025;Prairie de fauche;;DVAC100;32;Insecta;Thysanoptera;Thripidae;185546;;Thripidae;Thripidae Stephens, 1829;;TR_LDEC-3219;thripidae;;17;;;;L.DECAENS;;13/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Perreux;Charny Orée de Puisaye;RMQS_2025;EODD;L.GUILLARD, C.GIRONDE, T.MAMERT;;RMQS_25_PERREUX_803;RMQS_25_PERREUX_803_DVAC;47.84018663;3.179599185;205;22/05/2025;22/05/2025;Labour;;DVAC100;1;Entognatha;Collembola;;184571;;Collembola;Collembola Lubbock, 1870;;TR_LDEC-3220;collembola;;43;;;;L.DECAENS;;16/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Perreux;Charny Orée de Puisaye;RMQS_2025;EODD;L.GUILLARD, C.GIRONDE, T.MAMERT;;RMQS_25_PERREUX_803;RMQS_25_PERREUX_803_DVAC;47.84018663;3.179599185;205;22/05/2025;22/05/2025;Labour;;DVAC100;1;Insecta;Diptera;;18483;;Diptera;Diptera Linnaeus, 1758;;TR_LDEC-3221;diptera;;5;;;;L.DECAENS;;16/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Perreux;Charny Orée de Puisaye;RMQS_2025;EODD;L.GUILLARD, C.GIRONDE, T.MAMERT;;RMQS_25_PERREUX_803;RMQS_25_PERREUX_803_DVAC;47.84018663;3.179599185;205;22/05/2025;22/05/2025;Labour;;DVAC100;1;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3222;hemiptera;larva;2;;;;L.DECAENS;;16/02/2026;;;
